date,province,wind,wind_d,rain,humidi,cloud,pressure,temp,day,month,year
2019-04-09,Ha Noi,13,SE,0.1,77,38,1008,30.0,9,4,2019
2019-04-10,Ha Noi,13,ESE,1.7,82,56,1008,29.5,10,4,2019
2019-04-11,Ha Noi,13,ESE,6.9,84,64,1007,29.5,11,4,2019
2019-04-12,Ha Noi,16,SE,4.3,85,84,1009,27.0,12,4,2019
2019-04-13,Ha Noi,17,SE,2.6,84,75,1010,28.5,13,4,2019
2019-04-14,Ha Noi,15,SE,11.9,84,73,1011,29.0,14,4,2019
2019-04-15,Ha Noi,11,ESE,23.3,90,97,1012,25.0,15,4,2019
2019-04-16,Ha Noi,9,ESE,0.8,87,98,1012,25.0,16,4,2019
2019-04-17,Ha Noi,12,SSE,0.3,81,87,1010,26.5,17,4,2019
2019-04-18,Ha Noi,15,SE,0.7,73,40,1005,33.5,18,4,2019
2019-04-19,Ha Noi,8,SSE,0.0,62,6,1002,34.5,19,4,2019
2019-04-20,Ha Noi,10,SSE,0.0,56,2,1001,35.5,20,4,2019
2019-04-21,Ha Noi,14,ESE,2.8,76,19,1004,32.0,21,4,2019
2019-04-22,Ha Noi,15,SE,2.6,75,25,1006,32.5,22,4,2019
2019-04-23,Ha Noi,14,SE,0.3,81,60,1008,30.0,23,4,2019
2019-04-24,Ha Noi,12,SE,0.0,75,33,1007,32.0,24,4,2019
2019-04-25,Ha Noi,12,SE,0.4,77,36,1007,31.5,25,4,2019
2019-04-26,Ha Noi,14,SE,3.2,82,81,1008,29.0,26,4,2019
2019-04-27,Ha Noi,16,SE,15.3,79,62,1009,30.0,27,4,2019
2019-04-28,Ha Noi,17,SE,0.9,80,65,1008,30.0,28,4,2019
2019-04-29,Ha Noi,15,SE,0.6,74,44,1007,31.5,29,4,2019
2019-04-30,Ha Noi,12,ESE,15.8,82,51,1007,29.0,30,4,2019
2019-05-01,Ha Noi,11,E,3.2,62,22,1010,28.0,1,5,2019
2019-05-02,Ha Noi,7,ESE,1.3,69,56,1011,26.5,2,5,2019
2019-05-03,Ha Noi,8,ESE,3.1,83,99,1012,25.0,3,5,2019
2019-05-04,Ha Noi,11,ESE,2.7,86,95,1010,26.0,4,5,2019
2019-05-05,Ha Noi,13,SE,6.3,85,71,1006,29.0,5,5,2019
2019-05-06,Ha Noi,11,ESE,16.1,85,81,1005,29.0,6,5,2019
2019-05-07,Ha Noi,10,E,15.8,88,91,1006,27.5,7,5,2019
2019-05-08,Ha Noi,11,E,9.9,88,100,1006,25.5,8,5,2019
2019-05-09,Ha Noi,8,ESE,0.2,80,99,1008,24.5,9,5,2019
2019-05-10,Ha Noi,9,E,0.4,72,83,1010,25.5,10,5,2019
2019-05-11,Ha Noi,9,ESE,0.2,78,86,1010,27.5,11,5,2019
2019-05-12,Ha Noi,13,SE,0.7,80,55,1009,29.0,12,5,2019
2019-05-13,Ha Noi,13,SE,1.1,82,55,1008,29.5,13,5,2019
2019-05-14,Ha Noi,14,SE,3.1,79,47,1006,29.5,14,5,2019
2019-05-15,Ha Noi,9,SSE,0.1,70,31,1005,32.0,15,5,2019
2019-05-16,Ha Noi,8,SSE,0.0,63,14,1004,34.0,16,5,2019
2019-05-17,Ha Noi,9,S,0.0,54,16,1002,35.0,17,5,2019
2019-05-18,Ha Noi,12,S,0.0,50,12,1000,35.5,18,5,2019
2019-05-19,Ha Noi,11,SSW,0.0,47,9,1002,36.5,19,5,2019
2019-05-20,Ha Noi,14,ENE,16.1,67,24,1006,32.0,20,5,2019
2019-05-21,Ha Noi,8,SSW,28.0,84,93,1009,26.5,21,5,2019
2019-05-22,Ha Noi,6,SSE,1.1,70,73,1010,28.5,22,5,2019
2019-05-23,Ha Noi,9,SE,0.2,71,63,1009,29.5,23,5,2019
2019-05-24,Ha Noi,11,SE,5.6,76,52,1006,30.0,24,5,2019
2019-05-25,Ha Noi,11,SSE,8.4,72,25,1003,31.5,25,5,2019
2019-05-26,Ha Noi,10,SSE,1.0,66,20,1002,33.5,26,5,2019
2019-05-27,Ha Noi,8,E,7.1,73,23,1004,32.0,27,5,2019
2019-05-28,Ha Noi,9,E,10.2,77,45,1006,30.5,28,5,2019
2019-05-29,Ha Noi,9,SE,16.4,80,74,1007,29.0,29,5,2019
2019-05-30,Ha Noi,10,ESE,0.9,81,92,1007,28.5,30,5,2019
2019-05-31,Ha Noi,9,SE,37.6,89,87,1007,27.0,31,5,2019
2019-06-01,Ha Noi,6,W,30.7,93,94,1007,23.5,1,6,2019
2019-06-02,Ha Noi,8,WSW,1.2,74,34,1007,28.5,2,6,2019
2019-06-03,Ha Noi,7,ESE,3.3,74,33,1006,31.0,3,6,2019
2019-06-04,Ha Noi,9,SE,3.6,70,32,1005,31.5,4,6,2019
2019-06-05,Ha Noi,14,SSE,1.7,67,27,1005,32.5,5,6,2019
2019-06-06,Ha Noi,16,SSE,8.4,71,39,1006,32.5,6,6,2019
2019-06-07,Ha Noi,15,SSE,11.1,75,33,1007,31.5,7,6,2019
2019-06-08,Ha Noi,13,SSE,1.0,70,33,1005,32.5,8,6,2019
2019-06-09,Ha Noi,12,S,0.0,61,16,1002,34.0,9,6,2019
2019-06-10,Ha Noi,8,SSW,0.0,61,11,1000,34.5,10,6,2019
2019-06-11,Ha Noi,6,E,0.0,64,20,1001,34.0,11,6,2019
2019-06-12,Ha Noi,8,SSE,0.4,58,21,1002,35.0,12,6,2019
2019-06-13,Ha Noi,7,S,0.5,63,25,1002,34.0,13,6,2019
2019-06-14,Ha Noi,6,ESE,4.1,82,62,1002,28.5,14,6,2019
2019-06-15,Ha Noi,8,E,2.2,69,42,1001,33.0,15,6,2019
2019-06-16,Ha Noi,10,SE,0.6,64,29,1000,33.5,16,6,2019
2019-06-17,Ha Noi,10,ESE,8.6,75,29,1002,31.5,17,6,2019
2019-06-18,Ha Noi,11,ESE,6.3,75,40,1004,31.0,18,6,2019
2019-06-19,Ha Noi,12,SE,4.4,72,28,1004,32.0,19,6,2019
2019-06-20,Ha Noi,10,S,1.1,68,19,1003,33.0,20,6,2019
2019-06-21,Ha Noi,13,S,0.2,65,13,1002,34.5,21,6,2019
2019-06-22,Ha Noi,14,S,0.0,64,13,1001,35.5,22,6,2019
2019-06-23,Ha Noi,10,SSE,14.0,71,31,1001,35.0,23,6,2019
2019-06-24,Ha Noi,7,ESE,12.5,80,36,1004,30.0,24,6,2019
2019-06-25,Ha Noi,7,SSE,7.1,76,47,1004,32.0,25,6,2019
2019-06-26,Ha Noi,9,SW,3.7,69,23,1001,33.5,26,6,2019
2019-06-27,Ha Noi,8,SSW,0.2,59,25,997,34.5,27,6,2019
2019-06-28,Ha Noi,9,SSW,0.4,56,19,997,35.5,28,6,2019
2019-06-29,Ha Noi,8,SSE,4.8,60,23,998,34.0,29,6,2019
2019-06-30,Ha Noi,9,SW,8.6,72,29,1001,31.5,30,6,2019
2019-07-01,Ha Noi,11,SW,2.5,63,35,1002,32.5,1,7,2019
2019-07-02,Ha Noi,10,S,9.0,69,53,1001,31.0,2,7,2019
2019-07-03,Ha Noi,14,S,11.3,72,51,998,31.5,3,7,2019
2019-07-04,Ha Noi,17,S,39.9,85,83,999,28.5,4,7,2019
2019-07-05,Ha Noi,8,SW,3.2,74,38,1001,31.0,5,7,2019
2019-07-06,Ha Noi,9,WSW,0.1,68,21,1000,33.0,6,7,2019
2019-07-07,Ha Noi,8,SSW,0.1,66,18,1000,32.0,7,7,2019
2019-07-08,Ha Noi,9,S,0.0,64,19,1001,34.0,8,7,2019
2019-07-09,Ha Noi,11,SSE,5.7,66,25,1001,30.5,9,7,2019
2019-07-10,Ha Noi,9,NE,14.7,86,80,1003,28.5,10,7,2019
2019-07-11,Ha Noi,5,S,1.3,81,50,1005,30.0,11,7,2019
2019-07-12,Ha Noi,6,SW,0.3,73,33,1004,32.0,12,7,2019
2019-07-13,Ha Noi,6,SW,0.8,67,21,1002,33.0,13,7,2019
2019-07-14,Ha Noi,8,W,0.8,76,37,1002,30.5,14,7,2019
2019-07-15,Ha Noi,6,WSW,6.7,80,36,1002,29.5,15,7,2019
2019-07-16,Ha Noi,8,SSW,3.5,75,20,1003,31.0,16,7,2019
2019-07-17,Ha Noi,10,SE,3.3,73,27,1002,32.0,17,7,2019
2019-07-18,Ha Noi,8,SSE,0.2,72,20,1000,33.0,18,7,2019
2019-07-19,Ha Noi,9,S,1.1,69,19,1000,34.0,19,7,2019
2019-07-20,Ha Noi,7,SE,2.1,74,26,1002,33.0,20,7,2019
2019-07-21,Ha Noi,10,S,3.6,71,25,1003,33.0,21,7,2019
2019-07-22,Ha Noi,10,SSE,1.0,69,31,1002,33.0,22,7,2019
2019-07-23,Ha Noi,7,SSW,1.8,69,54,1001,31.5,23,7,2019
2019-07-24,Ha Noi,8,SSW,20.2,73,58,1003,30.5,24,7,2019
2019-07-25,Ha Noi,7,SE,25.2,77,43,1005,30.0,25,7,2019
2019-07-26,Ha Noi,9,SSW,13.5,76,35,1004,31.0,26,7,2019
2019-07-27,Ha Noi,9,SSW,0.7,73,27,1004,31.5,27,7,2019
2019-07-28,Ha Noi,9,SE,2.8,74,30,1004,31.5,28,7,2019
2019-07-29,Ha Noi,11,SE,4.1,75,31,1004,31.0,29,7,2019
2019-07-30,Ha Noi,8,ESE,10.0,76,37,1003,30.5,30,7,2019
2019-07-31,Ha Noi,7,WNW,14.5,74,41,1003,30.5,31,7,2019
2019-08-01,Ha Noi,11,WSW,8.5,83,52,1001,27.0,1,8,2019
2019-08-02,Ha Noi,5,WSW,13.1,84,63,998,27.5,2,8,2019
2019-08-03,Ha Noi,18,S,104.3,95,94,996,25.0,3,8,2019
2019-08-04,Ha Noi,6,SSE,34.9,92,79,1000,27.0,4,8,2019
2019-08-05,Ha Noi,8,WSW,26.5,83,52,1003,28.0,5,8,2019
2019-08-06,Ha Noi,6,SSW,0.8,77,30,1003,30.0,6,8,2019
2019-08-07,Ha Noi,5,S,6.2,72,14,1001,32.0,7,8,2019
2019-08-08,Ha Noi,5,SE,6.8,75,22,999,32.0,8,8,2019
2019-08-09,Ha Noi,8,SSE,7.3,72,28,1000,31.5,9,8,2019
2019-08-10,Ha Noi,7,SW,7.4,72,25,1000,32.0,10,8,2019
2019-08-11,Ha Noi,7,SE,2.6,74,12,1001,32.5,11,8,2019
2019-08-12,Ha Noi,7,S,0.6,70,14,1001,32.5,12,8,2019
2019-08-13,Ha Noi,7,SSE,0.4,72,30,1001,31.5,13,8,2019
2019-08-14,Ha Noi,5,SSW,2.1,69,10,1002,33.5,14,8,2019
2019-08-15,Ha Noi,7,S,4.2,72,18,1002,33.5,15,8,2019
2019-08-16,Ha Noi,11,SSW,17.2,84,39,1002,29.5,16,8,2019
2019-08-17,Ha Noi,7,S,1.6,81,40,1003,29.0,17,8,2019
2019-08-18,Ha Noi,7,SSW,5.7,74,26,1003,30.5,18,8,2019
2019-08-19,Ha Noi,6,S,4.0,74,23,1002,31.5,19,8,2019
2019-08-20,Ha Noi,8,E,20.3,82,34,1004,30.0,20,8,2019
2019-08-21,Ha Noi,7,SSE,25.9,82,49,1005,29.0,21,8,2019
2019-08-22,Ha Noi,6,SW,16.1,85,51,1006,29.0,22,8,2019
2019-08-23,Ha Noi,7,SW,12.3,81,43,1007,28.5,23,8,2019
2019-08-24,Ha Noi,9,SSW,2.4,75,27,1006,30.0,24,8,2019
2019-08-25,Ha Noi,8,SW,3.7,74,30,1004,31.0,25,8,2019
2019-08-26,Ha Noi,8,S,2.5,80,40,1003,29.5,26,8,2019
2019-08-27,Ha Noi,8,SSE,29.3,86,49,1005,28.0,27,8,2019
2019-08-28,Ha Noi,7,S,13.8,81,40,1007,29.5,28,8,2019
2019-08-29,Ha Noi,14,S,2.5,76,22,1004,30.5,29,8,2019
2019-08-30,Ha Noi,13,ENE,25.6,86,56,1004,28.0,30,8,2019
2019-08-31,Ha Noi,10,ESE,17.2,91,73,1006,26.5,31,8,2019
2019-09-01,Ha Noi,12,W,3.3,89,81,1007,26.0,1,9,2019
2019-09-02,Ha Noi,15,S,3.1,79,70,1007,28.0,2,9,2019
2019-09-03,Ha Noi,17,ESE,7.6,82,59,1006,27.0,3,9,2019
2019-09-04,Ha Noi,13,NNW,5.8,84,75,1004,27.5,4,9,2019
2019-09-05,Ha Noi,12,WSW,1.0,75,32,1003,29.0,5,9,2019
2019-09-06,Ha Noi,8,SW,0.0,72,11,1003,31.0,6,9,2019
2019-09-07,Ha Noi,8,SE,0.2,73,21,1003,31.0,7,9,2019
2019-09-08,Ha Noi,10,ESE,3.6,80,32,1003,31.0,8,9,2019
2019-09-09,Ha Noi,8,SE,22.1,86,47,1002,29.5,9,9,2019
2019-09-10,Ha Noi,10,SSE,19.2,90,55,1005,27.5,10,9,2019
2019-09-11,Ha Noi,9,ENE,19.9,85,49,1010,28.5,11,9,2019
2019-09-12,Ha Noi,9,ESE,9.0,80,26,1010,28.5,12,9,2019
2019-09-13,Ha Noi,5,SSE,0.3,75,18,1009,29.5,13,9,2019
2019-09-14,Ha Noi,5,SW,0.0,70,7,1009,30.0,14,9,2019
2019-09-15,Ha Noi,6,WSW,1.6,72,16,1008,30.5,15,9,2019
2019-09-16,Ha Noi,6,SSE,2.9,77,21,1008,29.5,16,9,2019
2019-09-17,Ha Noi,6,ESE,0.7,71,17,1009,30.5,17,9,2019
2019-09-18,Ha Noi,6,WSW,17.4,78,32,1012,29.5,18,9,2019
2019-09-19,Ha Noi,8,SE,28.2,81,48,1013,28.0,19,9,2019
2019-09-20,Ha Noi,8,S,1.5,75,27,1012,28.0,20,9,2019
2019-09-21,Ha Noi,12,SE,0.6,67,31,1013,28.0,21,9,2019
2019-09-22,Ha Noi,16,ESE,0.0,61,22,1016,27.5,22,9,2019
2019-09-23,Ha Noi,12,SSE,0.0,62,17,1018,26.0,23,9,2019
2019-09-24,Ha Noi,9,SSW,0.0,62,20,1019,26.0,24,9,2019
2019-09-25,Ha Noi,8,SSW,0.0,61,16,1019,27.0,25,9,2019
2019-09-26,Ha Noi,7,SSW,0.0,61,23,1018,27.5,26,9,2019
2019-09-27,Ha Noi,8,SSW,0.0,63,17,1018,27.0,27,9,2019
2019-09-28,Ha Noi,7,SSW,0.0,60,11,1017,28.0,28,9,2019
2019-09-29,Ha Noi,7,WSW,0.0,59,6,1015,29.5,29,9,2019
2019-09-30,Ha Noi,7,SW,0.0,61,4,1011,29.5,30,9,2019
2019-10-01,Ha Noi,8,ESE,0.0,63,7,1010,29.0,1,10,2019
2019-10-02,Ha Noi,9,SE,1.4,78,44,1011,27.0,2,10,2019
2019-10-03,Ha Noi,14,SE,18.7,81,43,1010,28.5,3,10,2019
2019-10-04,Ha Noi,12,SE,18.8,82,56,1011,28.5,4,10,2019
2019-10-05,Ha Noi,9,SE,1.4,77,36,1012,28.5,5,10,2019
2019-10-06,Ha Noi,6,SE,1.4,72,25,1014,28.5,6,10,2019
2019-10-07,Ha Noi,9,SSE,5.4,74,33,1014,28.5,7,10,2019
2019-10-08,Ha Noi,9,S,14.8,91,85,1015,24.5,8,10,2019
2019-10-09,Ha Noi,10,SSW,2.3,84,55,1014,26.0,9,10,2019
2019-10-10,Ha Noi,10,SSE,0.0,78,37,1012,27.5,10,10,2019
2019-10-11,Ha Noi,13,SSE,0.6,78,32,1012,28.0,11,10,2019
2019-10-12,Ha Noi,12,SSE,4.5,80,35,1012,27.5,12,10,2019
2019-10-13,Ha Noi,9,SE,5.9,76,42,1014,28.0,13,10,2019
2019-10-14,Ha Noi,12,E,3.1,76,49,1018,26.5,14,10,2019
2019-10-15,Ha Noi,13,WSW,0.9,79,79,1019,24.5,15,10,2019
2019-10-16,Ha Noi,9,SSW,3.0,77,69,1018,26.5,16,10,2019
2019-10-17,Ha Noi,9,E,4.9,78,48,1017,26.5,17,10,2019
2019-10-18,Ha Noi,10,SSE,0.6,74,57,1019,25.0,18,10,2019
2019-10-19,Ha Noi,9,S,0.0,70,51,1018,25.5,19,10,2019
2019-10-20,Ha Noi,8,ESE,0.0,73,48,1016,26.5,20,10,2019
2019-10-21,Ha Noi,10,SE,0.4,76,38,1013,26.5,21,10,2019
2019-10-22,Ha Noi,16,SSE,0.1,79,57,1009,27.0,22,10,2019
2019-10-23,Ha Noi,15,ESE,16.4,81,76,1010,27.0,23,10,2019
2019-10-24,Ha Noi,9,ENE,5.1,84,100,1015,23.0,24,10,2019
2019-10-25,Ha Noi,8,SE,0.0,84,76,1016,23.5,25,10,2019
2019-10-26,Ha Noi,8,SSW,0.9,81,50,1016,26.5,26,10,2019
2019-10-27,Ha Noi,9,ESE,0.8,82,75,1014,26.5,27,10,2019
2019-10-28,Ha Noi,16,SE,1.7,80,91,1017,21.5,28,10,2019
2019-10-29,Ha Noi,12,SSW,0.0,64,13,1018,24.0,29,10,2019
2019-10-30,Ha Noi,10,ENE,0.0,54,2,1017,24.0,30,10,2019
2019-10-31,Ha Noi,9,SSW,0.0,58,33,1017,22.5,31,10,2019
2019-11-01,Ha Noi,12,WNW,2.3,81,100,1016,20.5,1,11,2019
2019-11-02,Ha Noi,11,NW,4.3,90,88,1016,20.5,2,11,2019
2019-11-03,Ha Noi,11,WNW,0.1,76,48,1016,25.0,3,11,2019
2019-11-04,Ha Noi,13,SE,0.0,63,30,1016,25.5,4,11,2019
2019-11-05,Ha Noi,10,SE,0.0,57,4,1014,25.5,5,11,2019
2019-11-06,Ha Noi,7,ESE,0.0,65,24,1012,24.0,6,11,2019
2019-11-07,Ha Noi,9,ENE,0.0,62,32,1016,25.0,7,11,2019
2019-11-08,Ha Noi,10,E,0.0,59,36,1019,23.5,8,11,2019
2019-11-09,Ha Noi,6,E,0.0,57,5,1018,25.5,9,11,2019
2019-11-10,Ha Noi,6,SW,0.0,56,10,1017,24.0,10,11,2019
2019-11-11,Ha Noi,6,W,0.0,58,4,1014,26.0,11,11,2019
2019-11-12,Ha Noi,8,SSE,0.0,73,53,1014,24.5,12,11,2019
2019-11-13,Ha Noi,8,ESE,13.6,81,72,1018,25.0,13,11,2019
2019-11-14,Ha Noi,10,NE,2.8,73,75,1021,21.5,14,11,2019
2019-11-15,Ha Noi,8,SE,0.0,75,62,1016,23.0,15,11,2019
2019-11-16,Ha Noi,11,SSE,0.8,78,71,1013,25.0,16,11,2019
2019-11-17,Ha Noi,15,SSE,0.9,79,69,1012,26.5,17,11,2019
2019-11-18,Ha Noi,14,E,5.7,77,77,1016,24.5,18,11,2019
2019-11-19,Ha Noi,10,ENE,0.1,66,81,1019,20.5,19,11,2019
2019-11-20,Ha Noi,6,ENE,0.0,65,74,1019,22.0,20,11,2019
2019-11-21,Ha Noi,6,W,0.0,70,54,1019,21.5,21,11,2019
2019-11-22,Ha Noi,7,SSW,0.0,72,56,1017,22.0,22,11,2019
2019-11-23,Ha Noi,9,SE,0.1,77,75,1016,23.5,23,11,2019
2019-11-24,Ha Noi,11,SE,0.1,74,33,1016,25.0,24,11,2019
2019-11-25,Ha Noi,8,ENE,0.3,67,34,1020,25.5,25,11,2019
2019-11-26,Ha Noi,6,E,0.0,74,63,1019,23.0,26,11,2019
2019-11-27,Ha Noi,6,SSE,1.1,75,87,1019,24.0,27,11,2019
2019-11-28,Ha Noi,8,E,1.4,63,81,1022,20.5,28,11,2019
2019-11-29,Ha Noi,7,SE,0.0,66,71,1021,20.0,29,11,2019
2019-11-30,Ha Noi,5,SE,0.1,79,81,1018,22.5,30,11,2019
2019-12-01,Ha Noi,8,ESE,1.3,78,98,1019,18.5,1,12,2019
2019-12-02,Ha Noi,19,NE,0.3,54,41,1025,17.0,2,12,2019
2019-12-03,Ha Noi,13,NNE,0.0,51,13,1024,17.0,3,12,2019
2019-12-04,Ha Noi,13,ESE,0.0,45,7,1025,18.0,4,12,2019
2019-12-05,Ha Noi,17,ENE,0.0,41,6,1027,18.0,5,12,2019
2019-12-06,Ha Noi,16,ENE,0.0,40,3,1028,17.5,6,12,2019
2019-12-07,Ha Noi,9,SSE,0.0,41,0,1027,18.0,7,12,2019
2019-12-08,Ha Noi,7,SW,0.0,38,18,1025,17.5,8,12,2019
2019-12-09,Ha Noi,7,WNW,0.0,42,3,1022,19.0,9,12,2019
2019-12-10,Ha Noi,6,SSW,0.0,45,0,1019,20.0,10,12,2019
2019-12-11,Ha Noi,6,WSW,0.0,47,0,1019,21.0,11,12,2019
2019-12-12,Ha Noi,7,S,0.0,54,2,1020,21.0,12,12,2019
2019-12-13,Ha Noi,6,SSE,0.0,71,48,1021,20.5,13,12,2019
2019-12-14,Ha Noi,6,SE,0.0,83,57,1020,20.0,14,12,2019
2019-12-15,Ha Noi,8,SE,0.3,84,61,1017,22.5,15,12,2019
2019-12-16,Ha Noi,9,S,0.0,80,44,1016,23.5,16,12,2019
2019-12-17,Ha Noi,8,SSE,0.0,82,56,1016,23.5,17,12,2019
2019-12-18,Ha Noi,13,SSE,1.2,81,65,1016,24.0,18,12,2019
2019-12-19,Ha Noi,15,SE,2.5,75,89,1017,21.5,19,12,2019
2019-12-20,Ha Noi,9,E,0.3,71,98,1018,17.0,20,12,2019
2019-12-21,Ha Noi,7,ESE,0.0,74,92,1016,19.0,21,12,2019
2019-12-22,Ha Noi,11,ESE,0.2,78,95,1016,17.0,22,12,2019
2019-12-23,Ha Noi,6,E,0.4,83,90,1014,20.5,23,12,2019
2019-12-24,Ha Noi,11,ESE,1.2,81,66,1016,23.5,24,12,2019
2019-12-25,Ha Noi,16,SSE,0.0,80,57,1013,23.5,25,12,2019
2019-12-26,Ha Noi,12,E,2.7,77,97,1017,19.5,26,12,2019
2019-12-27,Ha Noi,14,NNE,0.8,68,97,1021,14.5,27,12,2019
2019-12-28,Ha Noi,6,E,0.0,62,76,1020,17.5,28,12,2019
2019-12-29,Ha Noi,4,WSW,0.2,65,44,1018,20.5,29,12,2019
2019-12-30,Ha Noi,6,SW,0.5,69,41,1020,22.5,30,12,2019
2019-12-31,Ha Noi,6,SE,0.2,69,84,1024,22.0,31,12,2019
2020-01-01,Ha Noi,8,SSE,0.3,76,90,1024,21.0,1,1,2020
2020-01-02,Ha Noi,9,SE,1.0,81,80,1022,22.0,2,1,2020
2020-01-03,Ha Noi,14,SE,1.2,78,81,1020,23.0,3,1,2020
2020-01-04,Ha Noi,14,SE,2.3,80,74,1018,23.0,4,1,2020
2020-01-05,Ha Noi,15,SE,3.2,83,86,1017,21.0,5,1,2020
2020-01-06,Ha Noi,14,SE,0.4,73,57,1016,23.5,6,1,2020
2020-01-07,Ha Noi,10,SE,0.7,76,71,1015,24.0,7,1,2020
2020-01-08,Ha Noi,12,SE,0.5,75,61,1016,24.0,8,1,2020
2020-01-09,Ha Noi,13,SSE,0.3,74,67,1015,24.5,9,1,2020
2020-01-10,Ha Noi,14,SSE,0.0,74,28,1013,24.0,10,1,2020
2020-01-11,Ha Noi,11,SSE,0.5,74,54,1013,23.5,11,1,2020
2020-01-12,Ha Noi,11,NE,1.7,71,95,1016,18.5,12,1,2020
2020-01-13,Ha Noi,8,SE,0.2,77,88,1015,20.0,13,1,2020
2020-01-14,Ha Noi,17,SE,1.3,79,81,1014,22.5,14,1,2020
2020-01-15,Ha Noi,22,SSE,0.0,71,73,1014,24.0,15,1,2020
2020-01-16,Ha Noi,16,SE,1.1,75,78,1015,23.5,16,1,2020
2020-01-17,Ha Noi,12,ESE,0.4,77,99,1017,22.0,17,1,2020
2020-01-18,Ha Noi,8,ENE,1.0,80,97,1018,18.0,18,1,2020
2020-01-19,Ha Noi,10,NE,1.2,81,100,1019,16.5,19,1,2020
2020-01-20,Ha Noi,5,NE,0.0,74,99,1020,15.0,20,1,2020
2020-01-21,Ha Noi,12,SE,0.0,78,66,1019,21.5,21,1,2020
2020-01-22,Ha Noi,14,SSE,0.2,79,74,1016,22.5,22,1,2020
2020-01-23,Ha Noi,13,SE,0.3,78,83,1014,23.0,23,1,2020
2020-01-24,Ha Noi,14,SE,1.0,82,90,1014,23.0,24,1,2020
2020-01-25,Ha Noi,19,SE,6.2,81,92,1013,22.5,25,1,2020
2020-01-26,Ha Noi,15,ESE,7.2,68,82,1017,13.5,26,1,2020
2020-01-27,Ha Noi,12,NNE,1.0,67,94,1016,14.0,27,1,2020
2020-01-28,Ha Noi,12,NNE,0.4,62,94,1018,15.5,28,1,2020
2020-01-29,Ha Noi,10,E,1.7,63,95,1021,16.0,29,1,2020
2020-01-30,Ha Noi,8,ESE,0.0,57,45,1022,17.0,30,1,2020
2020-01-31,Ha Noi,9,SE,0.0,62,60,1020,17.5,31,1,2020
2020-02-01,Ha Noi,6,ENE,0.7,81,98,1019,15.5,1,2,2020
2020-02-02,Ha Noi,13,SE,0.9,81,84,1018,20.5,2,2,2020
2020-02-03,Ha Noi,15,SE,1.1,77,84,1017,21.5,3,2,2020
2020-02-04,Ha Noi,16,SE,0.2,76,89,1017,21.5,4,2,2020
2020-02-05,Ha Noi,9,ESE,1.8,84,97,1017,19.5,5,2,2020
2020-02-06,Ha Noi,11,SE,0.2,77,75,1016,21.0,6,2,2020
2020-02-07,Ha Noi,9,SE,1.9,83,83,1018,22.0,7,2,2020
2020-02-08,Ha Noi,13,ESE,1.7,84,93,1021,20.5,8,2,2020
2020-02-09,Ha Noi,8,ENE,1.9,81,100,1024,17.5,9,2,2020
2020-02-10,Ha Noi,9,E,0.0,72,95,1022,16.5,10,2,2020
2020-02-11,Ha Noi,8,ESE,1.3,86,99,1018,19.5,11,2,2020
2020-02-12,Ha Noi,14,SE,1.1,84,95,1015,22.0,12,2,2020
2020-02-13,Ha Noi,14,SE,4.0,80,81,1011,25.0,13,2,2020
2020-02-14,Ha Noi,13,SE,1.5,79,70,1007,26.0,14,2,2020
2020-02-15,Ha Noi,11,ESE,0.0,82,73,1009,25.0,15,2,2020
2020-02-16,Ha Noi,24,NNE,0.0,56,60,1021,17.0,16,2,2020
2020-02-17,Ha Noi,16,NE,0.0,51,49,1026,16.5,17,2,2020
2020-02-18,Ha Noi,9,ENE,0.0,50,41,1025,17.5,18,2,2020
2020-02-19,Ha Noi,6,E,0.0,68,74,1022,17.0,19,2,2020
2020-02-20,Ha Noi,7,E,4.5,85,99,1022,19.0,20,2,2020
2020-02-21,Ha Noi,11,SE,2.1,76,87,1025,22.0,21,2,2020
2020-02-22,Ha Noi,7,SE,0.0,68,30,1026,22.5,22,2,2020
2020-02-23,Ha Noi,10,SE,0.0,63,9,1023,23.0,23,2,2020
2020-02-24,Ha Noi,11,SSE,0.5,69,55,1018,23.0,24,2,2020
2020-02-25,Ha Noi,12,SSE,0.0,72,29,1016,22.5,25,2,2020
2020-02-26,Ha Noi,10,SE,0.2,75,40,1017,23.0,26,2,2020
2020-02-27,Ha Noi,12,SE,0.1,74,54,1016,24.0,27,2,2020
2020-02-28,Ha Noi,15,SSE,0.3,73,66,1015,24.5,28,2,2020
2020-03-01,Ha Noi,11,SE,0.5,78,69,1013,24.5,1,3,2020
2020-03-02,Ha Noi,14,SE,0.8,72,71,1014,25.0,2,3,2020
2020-03-03,Ha Noi,17,SSE,1.3,75,70,1014,24.5,3,3,2020
2020-03-04,Ha Noi,17,SE,6.0,78,89,1014,24.5,4,3,2020
2020-03-05,Ha Noi,9,ENE,1.6,81,99,1017,19.5,5,3,2020
2020-03-06,Ha Noi,8,SE,0.0,79,77,1014,22.5,6,3,2020
2020-03-07,Ha Noi,12,SSE,0.0,81,71,1011,24.5,7,3,2020
2020-03-08,Ha Noi,12,SE,0.0,74,48,1006,28.5,8,3,2020
2020-03-09,Ha Noi,7,ENE,0.0,74,33,1004,29.0,9,3,2020
2020-03-10,Ha Noi,18,NNE,0.0,59,69,1014,22.0,10,3,2020
2020-03-11,Ha Noi,9,E,0.0,64,82,1015,22.5,11,3,2020
2020-03-12,Ha Noi,11,SE,0.0,79,82,1012,24.5,12,3,2020
